               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  94,            0.016945,           0.0051692,                   0,             0.99999,              0.9931,             0.99874,             0.81705,            0.011874,           0.0049849,                   0,           0.0095351,           0.0095351,           0.0095351
                  95,            0.016517,           0.0055268,                   0,             0.99315,             0.99998,             0.99699,             0.81355,             0.01099,           0.0044888,                   0,           0.0095252,           0.0095252,           0.0095252
                  96,             0.01677,           0.0052351,                   0,             0.99999,                   1,             0.99734,             0.81611,            0.011898,           0.0041598,                   0,           0.0095153,           0.0095153,           0.0095153
                  97,            0.017012,           0.0051186,                   0,                   1,             0.99999,              0.9968,             0.80722,            0.011939,           0.0041438,                   0,           0.0095052,           0.0095052,           0.0095052
                  98,            0.016193,           0.0053592,                   0,             0.99999,                   1,             0.99723,              0.8253,            0.011368,           0.0042641,                   0,           0.0094951,           0.0094951,           0.0094951
                  99,            0.016809,           0.0055414,                   0,                   1,                   1,              0.9991,              0.8286,            0.010115,           0.0043562,                   0,           0.0094849,           0.0094849,           0.0094849
                 100,            0.015873,           0.0052324,                   0,             0.99999,                   1,              0.9984,             0.81095,             0.01114,           0.0041691,                   0,           0.0094745,           0.0094745,           0.0094745
                 101,            0.016329,           0.0051953,                   0,                   1,             0.99999,             0.99896,              0.8125,            0.010824,           0.0043892,                   0,           0.0094641,           0.0094641,           0.0094641
                 102,            0.015999,             0.00526,                   0,                   1,             0.99999,             0.99886,             0.82819,            0.011465,           0.0042451,                   0,           0.0094536,           0.0094536,           0.0094536
                 103,            0.016211,            0.005273,                   0,             0.99998,              0.9931,             0.99934,             0.82653,            0.010857,           0.0045359,                   0,            0.009443,            0.009443,            0.009443
                 104,            0.015961,           0.0050342,                   0,                   1,                   1,             0.99874,             0.80969,            0.012471,           0.0047635,                   0,           0.0094323,           0.0094323,           0.0094323
                 105,            0.016313,           0.0052478,                   0,                   1,             0.99999,              0.9984,             0.82054,            0.010894,           0.0047281,                   0,           0.0094215,           0.0094215,           0.0094215
                 106,            0.016002,           0.0052491,                   0,             0.99999,              0.9931,             0.99905,             0.80751,            0.011733,           0.0049464,                   0,           0.0094106,           0.0094106,           0.0094106
                 107,            0.015876,           0.0052289,                   0,                   1,                   1,             0.99842,              0.8185,            0.010912,            0.004206,                   0,           0.0093996,           0.0093996,           0.0093996
                 108,            0.016943,           0.0052594,                   0,             0.99992,              0.9931,             0.99817,             0.81427,            0.012008,            0.004475,                   0,           0.0093885,           0.0093885,           0.0093885
                 109,            0.016144,           0.0052232,                   0,                   1,                   1,              0.9988,             0.81775,            0.010884,           0.0040057,                   0,           0.0093773,           0.0093773,           0.0093773
                 110,            0.015851,           0.0052047,                   0,             0.99314,                   1,             0.99864,             0.81054,            0.011932,           0.0045734,                   0,            0.009366,            0.009366,            0.009366
                 111,            0.015404,           0.0049415,                   0,                   1,                   1,             0.99857,             0.81223,            0.011624,           0.0042298,                   0,           0.0093547,           0.0093547,           0.0093547
                 112,            0.015518,           0.0050456,                   0,                   1,                   1,             0.99868,             0.81024,            0.011371,           0.0044318,                   0,           0.0093432,           0.0093432,           0.0093432
                 113,            0.015826,           0.0051691,                   0,                   1,                   1,             0.99842,             0.83395,            0.011496,           0.0044118,                   0,           0.0093317,           0.0093317,           0.0093317
