               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.014196,           0.0051508,                   0,             0.98469,             0.98468,             0.98003,             0.63017,            0.022391,           0.0061515,                   0,            0.004645,            0.004645,            0.004645
                 124,            0.014084,           0.0049848,                   0,             0.98476,              0.9898,             0.98034,             0.64366,            0.022277,           0.0061465,                   0,           0.0045861,           0.0045861,           0.0045861
                 125,            0.014054,           0.0049691,                   0,             0.97979,              0.9898,              0.9825,             0.64047,            0.022521,           0.0062988,                   0,           0.0045275,           0.0045275,           0.0045275
                 126,            0.013937,           0.0050734,                   0,             0.98984,              0.9949,             0.99481,             0.65516,            0.022126,           0.0061771,                   0,           0.0044693,           0.0044693,           0.0044693
                 127,            0.013711,           0.0047946,                   0,              0.9701,              0.9949,             0.98785,             0.63408,             0.02205,           0.0062761,                   0,           0.0044114,           0.0044114,           0.0044114
                 128,            0.013538,           0.0047867,                   0,             0.98987,                   1,             0.99377,             0.61345,            0.023546,           0.0067547,                   0,           0.0043539,           0.0043539,           0.0043539
                 129,            0.013636,           0.0047862,                   0,             0.98477,              0.9898,             0.98871,             0.62652,            0.022548,           0.0065171,                   0,           0.0042969,           0.0042969,           0.0042969
                 130,            0.013174,           0.0048111,                   0,             0.97998,                   1,             0.99136,             0.63261,            0.023733,           0.0069327,                   0,           0.0042402,           0.0042402,           0.0042402
                 131,            0.013439,           0.0050484,                   0,             0.98475,              0.9898,             0.98706,             0.64085,            0.023089,           0.0065195,                   0,            0.004184,            0.004184,            0.004184
                 132,            0.013609,           0.0046725,                   0,             0.98973,             0.98469,             0.98905,             0.63655,             0.02276,           0.0063683,                   0,           0.0041283,           0.0041283,           0.0041283
                 133,            0.013305,           0.0047174,                   0,             0.98972,             0.98469,             0.99083,             0.63937,            0.022759,           0.0065293,                   0,            0.004073,            0.004073,            0.004073
                 134,             0.01302,           0.0046505,                   0,             0.98984,              0.9949,              0.9937,              0.6449,            0.022736,           0.0065414,                   0,           0.0040182,           0.0040182,           0.0040182
