               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 125,            0.014594,           0.0048554,                   0,             0.98561,             0.99975,             0.99731,             0.81615,            0.010803,           0.0034824,                   0,           0.0070757,           0.0070757,           0.0070757
                 126,            0.013729,           0.0048116,                   0,             0.97841,             0.99231,             0.99459,             0.81052,            0.011033,           0.0037162,                   0,           0.0070353,           0.0070353,           0.0070353
                 127,            0.014192,           0.0046816,                   0,             0.98551,             0.99264,             0.99419,             0.81953,            0.011884,            0.003573,                   0,           0.0069948,           0.0069948,           0.0069948
                 128,             0.01357,           0.0048567,                   0,             0.97849,                   1,             0.99573,              0.8196,            0.011779,           0.0034201,                   0,           0.0069541,           0.0069541,           0.0069541
                 129,            0.013822,           0.0045575,                   0,             0.97857,             0.99971,             0.99813,              0.8148,           0.0099615,           0.0033903,                   0,           0.0069134,           0.0069134,           0.0069134
                 130,            0.014185,           0.0048012,                   0,              0.9855,              0.9924,             0.99402,             0.81421,            0.011397,           0.0033791,                   0,           0.0068726,           0.0068726,           0.0068726
                 131,            0.013643,           0.0047867,                   0,             0.97853,                   1,             0.99613,             0.81089,            0.011829,           0.0035086,                   0,           0.0068316,           0.0068316,           0.0068316
                 132,            0.013576,            0.004887,                   0,             0.97857,             0.99993,             0.99644,             0.81368,             0.01213,           0.0033903,                   0,           0.0067906,           0.0067906,           0.0067906
                 133,            0.013196,           0.0045987,                   0,             0.97856,                   1,             0.99631,             0.81818,             0.01202,           0.0035403,                   0,           0.0067495,           0.0067495,           0.0067495
                 134,            0.013045,           0.0046494,                   0,             0.97856,                   1,             0.99746,             0.82116,            0.010474,            0.003166,                   0,           0.0067083,           0.0067083,           0.0067083
                 135,            0.013731,           0.0048409,                   0,             0.99987,                   1,             0.99898,             0.81927,            0.010131,           0.0031041,                   0,           0.0066671,           0.0066671,           0.0066671
                 136,            0.013949,           0.0047137,                   0,              0.9855,                   1,              0.9979,             0.82941,            0.011188,           0.0032434,                   0,           0.0066257,           0.0066257,           0.0066257
                 137,            0.013845,           0.0047592,                   0,             0.98561,             0.99995,             0.99787,             0.83065,            0.011272,             0.00309,                   0,           0.0065843,           0.0065843,           0.0065843
                 138,            0.013696,            0.004843,                   0,                   1,             0.99996,             0.99887,             0.82525,            0.011124,           0.0032587,                   0,           0.0065429,           0.0065429,           0.0065429
