               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  92,            0.017828,           0.0058178,                   0,                   1,             0.99291,             0.99697,             0.81497,            0.010979,           0.0038684,                   0,           0.0065636,           0.0065636,           0.0065636
                  93,            0.018767,           0.0059757,                   0,                   1,             0.99291,              0.9969,             0.81498,            0.010752,           0.0038318,                   0,           0.0065013,           0.0065013,           0.0065013
                  94,            0.018432,           0.0057856,                   0,                   1,                   1,             0.99724,             0.81455,            0.011249,           0.0036717,                   0,           0.0064389,           0.0064389,           0.0064389
                  95,            0.018447,           0.0058322,                   0,             0.99296,             0.99999,             0.99723,             0.82417,            0.010866,           0.0034961,                   0,           0.0063764,           0.0063764,           0.0063764
                  96,            0.017681,           0.0061028,                   0,                   1,             0.99286,             0.99718,             0.82807,            0.010324,           0.0034224,                   0,           0.0063138,           0.0063138,           0.0063138
                  97,            0.018492,              0.0057,                   0,             0.99296,             0.99998,             0.99756,              0.8119,            0.011055,           0.0038362,                   0,           0.0062512,           0.0062512,           0.0062512
                  98,            0.018764,           0.0058371,                   0,             0.99988,             0.99291,             0.99654,             0.82648,            0.011059,           0.0037635,                   0,           0.0061884,           0.0061884,           0.0061884
                  99,            0.017898,           0.0060013,                   0,             0.99993,             0.99291,             0.99718,             0.83192,            0.011072,           0.0037257,                   0,           0.0061256,           0.0061256,           0.0061256
                 100,            0.018794,            0.005935,                   0,             0.99999,             0.99291,             0.99722,             0.82158,            0.010793,           0.0037524,                   0,           0.0060628,           0.0060628,           0.0060628
                 101,            0.018401,            0.006049,                   0,                   1,              0.9929,             0.99695,             0.82268,            0.010844,           0.0037276,                   0,               0.006,               0.006,               0.006
                 102,            0.016942,           0.0057637,                   0,                   1,             0.99291,             0.99675,              0.8284,            0.010079,           0.0035375,                   0,           0.0059372,           0.0059372,           0.0059372
                 103,            0.017463,           0.0056228,                   0,             0.99999,             0.99291,             0.99721,             0.84043,           0.0093528,           0.0033857,                   0,           0.0058744,           0.0058744,           0.0058744
                 104,            0.017381,           0.0055732,                   0,                   1,                   1,             0.99746,             0.82974,            0.009903,           0.0033177,                   0,           0.0058116,           0.0058116,           0.0058116
                 105,            0.017002,           0.0056733,                   0,             0.99999,             0.99291,             0.99755,             0.83796,           0.0097025,           0.0033974,                   0,           0.0057488,           0.0057488,           0.0057488
                 106,             0.01756,            0.005529,                   0,                   1,             0.99291,             0.99772,             0.80912,            0.011121,           0.0036655,                   0,           0.0056862,           0.0056862,           0.0056862
                 107,            0.016866,           0.0053793,                   0,             0.99291,             0.99286,             0.99728,             0.81505,             0.01045,           0.0036845,                   0,           0.0056236,           0.0056236,           0.0056236
                 108,            0.017409,           0.0059247,                   0,                   1,             0.99291,             0.99782,             0.83487,            0.010152,           0.0035675,                   0,           0.0055611,           0.0055611,           0.0055611
                 109,            0.016637,           0.0055649,                   0,             0.99999,             0.99291,             0.99763,              0.8277,            0.010236,           0.0035501,                   0,           0.0054987,           0.0054987,           0.0054987
                 110,            0.016786,           0.0054103,                   0,             0.99999,             0.99291,             0.99773,             0.82122,            0.010518,           0.0035507,                   0,           0.0054364,           0.0054364,           0.0054364
                 111,            0.018676,           0.0058096,                   0,             0.99996,             0.99291,             0.99771,             0.81552,            0.010068,           0.0035481,                   0,           0.0053743,           0.0053743,           0.0053743
                 112,            0.017036,           0.0055093,                   0,             0.99296,             0.99997,              0.9978,             0.82069,            0.010167,           0.0035633,                   0,           0.0053123,           0.0053123,           0.0053123
                 113,            0.017181,           0.0055116,                   0,             0.99296,             0.99998,             0.99763,             0.83083,             0.01028,           0.0035088,                   0,           0.0052505,           0.0052505,           0.0052505
                 114,             0.01746,           0.0059155,                   0,             0.99296,             0.99999,             0.99774,             0.83454,           0.0099769,           0.0034265,                   0,           0.0051889,           0.0051889,           0.0051889
                 115,            0.017197,           0.0056657,                   0,             0.99999,             0.99291,             0.99737,             0.83591,            0.010228,           0.0033741,                   0,           0.0051274,           0.0051274,           0.0051274
                 116,            0.016658,           0.0055844,                   0,             0.99995,             0.99291,             0.99769,             0.82238,             0.01078,           0.0036896,                   0,           0.0050662,           0.0050662,           0.0050662
                 117,            0.016975,           0.0056609,                   0,              0.9929,             0.99291,             0.99734,             0.83253,           0.0099255,           0.0036634,                   0,           0.0050052,           0.0050052,           0.0050052
                 118,            0.015591,           0.0055405,                   0,             0.99295,                   1,             0.99734,             0.82547,            0.010111,           0.0034526,                   0,           0.0049445,           0.0049445,           0.0049445
                 119,            0.015729,           0.0051745,                   0,             0.99998,             0.99291,             0.99767,             0.83666,             0.01122,           0.0035371,                   0,            0.004884,            0.004884,            0.004884
                 120,            0.016262,           0.0052384,                   0,              0.9929,             0.99291,               0.997,             0.82852,            0.010276,           0.0034817,                   0,           0.0048238,           0.0048238,           0.0048238
                 121,            0.016421,           0.0053887,                   0,             0.99978,             0.99291,             0.99742,             0.83215,           0.0099181,           0.0035049,                   0,           0.0047639,           0.0047639,           0.0047639
                 122,             0.01603,           0.0053222,                   0,             0.99998,             0.99291,             0.99675,             0.84041,           0.0099838,           0.0035392,                   0,           0.0047043,           0.0047043,           0.0047043
                 123,            0.015472,            0.005156,                   0,             0.99296,                   1,             0.99748,             0.84108,            0.010314,           0.0035561,                   0,            0.004645,            0.004645,            0.004645
                 124,            0.016766,           0.0053983,                   0,             0.99997,             0.99291,             0.99797,             0.82568,            0.010191,           0.0035047,                   0,           0.0045861,           0.0045861,           0.0045861
                 125,            0.016905,           0.0053095,                   0,             0.98601,                   1,             0.99718,              0.8231,            0.011174,           0.0036318,                   0,           0.0045275,           0.0045275,           0.0045275
                 126,            0.016267,           0.0053209,                   0,             0.99291,              0.9929,             0.99758,             0.81833,            0.011688,           0.0037404,                   0,           0.0044693,           0.0044693,           0.0044693
                 127,            0.016002,           0.0050044,                   0,              0.9929,             0.99291,             0.99774,             0.82974,            0.010328,           0.0035401,                   0,           0.0044114,           0.0044114,           0.0044114
                 128,            0.015421,           0.0051537,                   0,             0.98601,                   1,             0.99751,             0.83166,            0.010677,           0.0036493,                   0,           0.0043539,           0.0043539,           0.0043539
                 129,            0.016839,           0.0051685,                   0,                   1,              0.9929,             0.99808,             0.84007,            0.010367,           0.0036444,                   0,           0.0042969,           0.0042969,           0.0042969
                 130,            0.014987,           0.0051951,                   0,                   1,             0.99291,             0.99811,             0.82442,            0.010132,            0.003651,                   0,           0.0042402,           0.0042402,           0.0042402
                 131,            0.015954,           0.0054238,                   0,             0.99296,                   1,              0.9971,             0.84126,           0.0099901,           0.0034109,                   0,            0.004184,            0.004184,            0.004184
                 132,            0.015427,           0.0051582,                   0,             0.99296,                   1,             0.99718,             0.84483,            0.010067,           0.0033298,                   0,           0.0041283,           0.0041283,           0.0041283
                 133,            0.015677,           0.0051218,                   0,             0.99296,                   1,             0.99736,             0.84374,           0.0098909,           0.0034465,                   0,            0.004073,            0.004073,            0.004073
                 134,            0.015205,           0.0048689,                   0,             0.99296,                   1,             0.99801,             0.83835,            0.010243,           0.0035584,                   0,           0.0040182,           0.0040182,           0.0040182
                 135,            0.014939,           0.0051206,                   0,             0.99296,                   1,             0.99788,             0.82688,            0.010683,           0.0038179,                   0,           0.0039638,           0.0039638,           0.0039638
                 136,            0.014588,            0.005128,                   0,             0.99296,             0.99999,             0.99789,             0.83439,            0.010656,           0.0037738,                   0,             0.00391,             0.00391,             0.00391
                 137,            0.014589,           0.0051117,                   0,             0.99296,             0.99999,             0.99778,             0.82865,             0.01073,           0.0037574,                   0,           0.0038567,           0.0038567,           0.0038567
                 138,            0.015456,           0.0049043,                   0,             0.99997,             0.99291,             0.99787,             0.82527,            0.010398,           0.0036173,                   0,           0.0038039,           0.0038039,           0.0038039
                 139,            0.014949,           0.0052644,                   0,             0.99296,             0.99997,             0.99794,             0.82877,            0.010378,           0.0038267,                   0,           0.0037517,           0.0037517,           0.0037517
                 140,            0.015252,           0.0048285,                   0,             0.99999,             0.99291,             0.99811,             0.82913,            0.010409,           0.0037221,                   0,              0.0037,              0.0037,              0.0037
                 141,            0.014117,           0.0050051,                   0,                   1,             0.99291,             0.99819,             0.84543,            0.010215,           0.0035688,                   0,           0.0036489,           0.0036489,           0.0036489
                 142,             0.01564,           0.0049542,                   0,             0.99999,             0.99291,             0.99833,             0.84148,           0.0098771,           0.0034458,                   0,           0.0035983,           0.0035983,           0.0035983
                 143,            0.014398,           0.0051241,                   0,             0.99999,             0.99291,             0.99856,             0.82636,            0.010335,           0.0036469,                   0,           0.0035484,           0.0035484,           0.0035484
                 144,            0.014955,           0.0049958,                   0,             0.99999,             0.99291,             0.99829,             0.84296,           0.0096465,           0.0034951,                   0,            0.003499,            0.003499,            0.003499
                 145,            0.014771,           0.0048535,                   0,             0.99293,                   1,             0.99839,             0.84473,           0.0096459,           0.0034879,                   0,           0.0034503,           0.0034503,           0.0034503
                 146,            0.014262,            0.004824,                   0,             0.99294,                   1,             0.99815,             0.84002,            0.009371,           0.0034326,                   0,           0.0034022,           0.0034022,           0.0034022
                 147,              0.0154,           0.0048913,                   0,                   1,                   1,             0.99829,             0.84652,           0.0093775,           0.0034187,                   0,           0.0033548,           0.0033548,           0.0033548
                 148,            0.013987,           0.0051089,                   0,             0.99999,             0.99291,             0.99813,              0.8413,           0.0093901,           0.0035353,                   0,           0.0033079,           0.0033079,           0.0033079
                 149,            0.013735,           0.0047186,                   0,             0.99999,             0.99291,             0.99811,              0.8407,           0.0097696,            0.003727,                   0,           0.0032618,           0.0032618,           0.0032618
                 150,            0.014557,           0.0048953,                   0,                   1,             0.99291,             0.99749,             0.84311,           0.0099084,           0.0037559,                   0,           0.0032163,           0.0032163,           0.0032163
                 151,            0.014217,           0.0048316,                   0,                   1,             0.99291,             0.99671,             0.84905,           0.0098117,           0.0036691,                   0,           0.0031716,           0.0031716,           0.0031716
                 152,            0.014341,           0.0047852,                   0,             0.99997,             0.99291,             0.99707,             0.83593,           0.0098941,           0.0036306,                   0,           0.0031275,           0.0031275,           0.0031275
                 153,            0.013887,           0.0045735,                   0,             0.99999,             0.99291,              0.9976,             0.84326,           0.0098127,           0.0036146,                   0,           0.0030841,           0.0030841,           0.0030841
                 154,            0.014775,           0.0047271,                   0,                   1,             0.99291,             0.99801,             0.84419,           0.0097497,           0.0036661,                   0,           0.0030415,           0.0030415,           0.0030415
                 155,            0.013108,           0.0048849,                   0,                   1,             0.99291,             0.99811,             0.84243,            0.010084,            0.003642,                   0,           0.0029996,           0.0029996,           0.0029996
