               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 123,            0.016048,           0.0068261,                   0,             0.99999,                   1,             0.99805,             0.83532,           0.0084705,           0.0049019,                   0,            0.004645,            0.004645,            0.004645
                 124,            0.015997,           0.0069629,                   0,                   1,                   1,             0.99803,             0.84509,           0.0080894,           0.0050191,                   0,           0.0045861,           0.0045861,           0.0045861
                 125,            0.015049,           0.0069311,                   0,                   1,                   1,             0.99807,             0.84513,           0.0078269,           0.0048494,                   0,           0.0045275,           0.0045275,           0.0045275
                 126,            0.015265,            0.006492,                   0,                   1,                   1,             0.99795,             0.84136,           0.0083673,           0.0044981,                   0,           0.0044693,           0.0044693,           0.0044693
                 127,            0.016349,           0.0068516,                   0,             0.99999,                   1,             0.99797,             0.82896,           0.0085386,           0.0048979,                   0,           0.0044114,           0.0044114,           0.0044114
                 128,            0.015359,           0.0070026,                   0,                   1,                   1,             0.99828,             0.84153,           0.0080798,           0.0045575,                   0,           0.0043539,           0.0043539,           0.0043539
                 129,            0.015625,           0.0068749,                   0,                   1,                   1,             0.99779,             0.82459,            0.008232,           0.0045651,                   0,           0.0042969,           0.0042969,           0.0042969
                 130,            0.015173,           0.0065843,                   0,                   1,                   1,             0.99781,             0.82072,           0.0089281,            0.004771,                   0,           0.0042402,           0.0042402,           0.0042402
                 131,            0.015339,           0.0066924,                   0,                   1,                   1,              0.9982,             0.82633,           0.0085657,           0.0050318,                   0,            0.004184,            0.004184,            0.004184
                 132,            0.016163,           0.0068763,                   0,             0.99999,                   1,             0.99814,             0.82903,           0.0083313,           0.0046694,                   0,           0.0041283,           0.0041283,           0.0041283
                 133,            0.014948,           0.0067271,                   0,                   1,                   1,             0.99813,             0.83073,           0.0083951,           0.0047189,                   0,            0.004073,            0.004073,            0.004073
                 134,            0.015697,           0.0065198,                   0,             0.99999,                   1,             0.99838,              0.8405,           0.0087234,           0.0053013,                   0,           0.0040182,           0.0040182,           0.0040182
                 135,            0.014974,           0.0068158,                   0,                   1,             0.99999,             0.99805,             0.84721,           0.0081628,            0.005084,                   0,           0.0039638,           0.0039638,           0.0039638
                 136,            0.013787,           0.0067113,                   0,             0.99999,                   1,             0.99793,             0.84178,            0.008094,           0.0047916,                   0,             0.00391,             0.00391,             0.00391
                 137,            0.014478,           0.0066744,                   0,                   1,                   1,             0.99813,             0.83962,           0.0083515,           0.0047731,                   0,           0.0038567,           0.0038567,           0.0038567
                 138,            0.014395,           0.0064846,                   0,                   1,                   1,             0.99817,              0.8369,           0.0078881,            0.004729,                   0,           0.0038039,           0.0038039,           0.0038039
                 139,             0.01464,           0.0065735,                   0,                   1,                   1,             0.99838,             0.84319,           0.0083414,           0.0046825,                   0,           0.0037517,           0.0037517,           0.0037517
                 140,            0.014629,           0.0065262,                   0,                   1,             0.99999,             0.99831,             0.83603,           0.0082034,            0.004527,                   0,              0.0037,              0.0037,              0.0037
                 141,            0.014272,           0.0067595,                   0,             0.99999,                   1,             0.99826,             0.84348,           0.0081215,           0.0044907,                   0,           0.0036489,           0.0036489,           0.0036489
                 142,            0.014031,           0.0062324,                   0,                   1,                   1,             0.99825,              0.8455,           0.0080385,             0.00468,                   0,           0.0035983,           0.0035983,           0.0035983
                 143,             0.01407,           0.0065266,                   0,             0.99999,                   1,             0.99818,             0.84411,           0.0081629,           0.0049641,                   0,           0.0035484,           0.0035484,           0.0035484
                 144,             0.01367,           0.0064438,                   0,                   1,                   1,             0.99815,             0.84493,           0.0083756,           0.0049778,                   0,            0.003499,            0.003499,            0.003499
                 145,            0.014056,           0.0063806,                   0,                   1,                   1,             0.99814,             0.84466,           0.0082741,           0.0049082,                   0,           0.0034503,           0.0034503,           0.0034503
                 146,            0.014961,            0.006745,                   0,                   1,                   1,             0.99808,             0.82942,           0.0084233,           0.0052978,                   0,           0.0034022,           0.0034022,           0.0034022
